-199.75000000000000, -49.250000000000000
-176.75000000000000, 25.500000000000000
-176.75000000000000, 90.500000000000000
-158.00000000000000, -139.75000000000000
-135.00000000000000, 0.0000000000000000
-113.37500000000000, 76.250000000000000
-107.00000000000000, -180.25000000000000
-84.000000000000000, -105.50000000000000
-71.625000000000000, 50.750000000000000
-50.250000000000000, -89.250000000000000
-46.125000000000000, -71.000000000000000
-44.000000000000000, -165.75000000000000
-9.7500000000000000, -178.62500000000000
26.625000000000000, -80.375000000000000
30.000000000000000, -131.50000000000000
34.125000000000000, -113.25000000000000
38.250000000000000, -95.000000000000000
127.25000000000000, -129.87500000000000

-218.50000000000000, 181.00000000000000
-8.2500000000000000, 36.500000000000000
0.0000000000000000, 0.0000000000000000
-135.00000000000000, 65.000000000000000
-67.500000000000000, -32.500000000000000
-135.00000000000000, -65.000000000000000
-67.496750000000006, -32.506749999999997
-16.500000000000000, -73.000000000000000
-24.753650000000000, -109.49917499999999
-33.000000000000000, -146.00000000000000
-24.746350000000000, -109.50082500000001
-16.500000000000000, -73.000000000000000
46.500000000000000, -58.500000000000000
69.747074999999995, -87.752324999999999
93.000000000000000, -117.00000000000000
69.752925000000005, -87.747675000000001
161.50000000000000, -142.75000000000000
98.500000000000000, -157.25000000000000
-181.00000000000000, -214.50000000000000
-232.00000000000000, -174.00000000000000
-218.50000000000000, 116.00000000000000
-218.50000000000000, 181.00000000000000
